Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
Notify MSFN of SEC S-BD Check									-1	0			
S-BAND: XMTR/RCVR - SEC								SBandXCvrSelSwitch	0	1			
S-BAND: PWR AMPL - SEC								SBandPASelSwitch	0	1			
Wait 60 Seconds For Relock	60	HIDDEN_DELAY							-1	1			
Perform Comm Check									-1	0			
S-BAND: XMTR/RCVR - PRIM								SBandXCvrSelSwitch	2	1			
S-BAND: PWR AMPL - PRIM								SBandPASelSwitch	2	1			
Wait 60 Seconds For Relock	60	HIDDEN_DELAY							-1	1			
