Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
CMC - on									-1	1			
Key V37E 00E	2	HIDDEN_DELAY	DSKY					DSKY V 3 7 E 0 0 E	1	1			
Key V71E (Load Consecutive Data)								DSKY V 7 1 E	1	1			
  P27 Displayed									-1	1			
  F 21 01									-1	1			
Input data from P27 PAD									-1	0			
  F 21 02 R3 330									-1	1			
Key PRO (Accept Update)								DSKY P	1	1			
Key V37E 00E	5	HIDDEN_DELAY	DSKY					DSKY V 3 7 E 0 0 E	1	1			
