Text	Time	Relative Event	Panel	Heading 1	Heading 2	LF	Info	Item	Position	Automatic	Call Group	Fail Group	Remarks
cb LM PWR 1 - close								MnbLMPWR1CircuitBraker	1	1			
cb LM PWR 2 - close								MnbLMPWR2CircuitBraker	1	1			
LM PWR - CSM							Panel 2	LMPowerSwitch	2	1			
